ID,Text,Comment
Beaver.House,Vive en: {0},{0} stands for Building.DisplayName. Tells which type of building the beaver resides in.
Beaver.Launched,Se ha lanzado a {0}.,{0} stands for beaver name. A notification that a beaver has been launched in a plane.
Beaver.PluralDisplayName,Castores,
Beaver.Population.Adults,Adultos,Label before number of adult beavers
Beaver.Population.Children,Crías,Label before number of kit beavers
Beaver.Population.Contaminated,Contaminados,Header of the list of beavers contaminated by badwater. Should be similar or same as Need.BadwaterContamination.DisplayName
Beaver.Population.ContaminatedAdults,Adultos contaminados,"Label before number of adult beavers contaminated by badwater. ""Contaminated"" should be similar or same as Need.BadwaterContamination.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Beaver.Population.ContaminatedChildren,Crías contaminadas,"Label before number of children beavers contaminated by badwater. ""Contaminated"" should be similar or same as Need.BadwaterContamination.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Beaver.Unemployed,Sin empleo,"Signifies that the beaver has no job, singular"
Beaver.UnemployedPlural,Sin empleo,"Used in population statistics, followed by the number of unemployed beavers"
Beaver.Workplace,Trabaja en: {0},{0} stands for Building.DisplayName. Tells which type of building the beaver works in.
Bonus.CarryingCapacity,Capacidad de transporte,How much stuff a unit can carry
Bonus.CuttingSuccessChance,Probabilidad de tala,Cutting chance when cutting down a tree
Bonus.GrowthSpeed,Velocidad de crecimiento,Speed at which young beavers grow up
Bonus.LifeExpectancy,Esperanza de vida,The presumed length of beavers' life.
Bonus.MovementSpeed,Velocidad de movimiento,"Describes how fast character can move (bonus to walking, running and swimming)."
Bonus.WorkingSpeed,Velocidad de trabajo,Speed at which the beavers work.
Bot.BeaversPerished,"Hay que ver con los castores.
Lo tenían todo. Aire fresco, agua potable...
Ahora no son más que un vago recuerdo.","Text for a game over state, when all beavers have perished."
Bot.Created,¡{0} creado!,{0} stands for bot name. Notification that shows when production of a new bot finishes.
Bot.DeadNameSuffix,(destruido),Preceded by bot name and age
Bot.DeathMessage,{0} se ha roto.,{0} stands for bot name. Notification that shows when a bot breaks down completely (it's destroyed)
Bot.DisplayName.Folktails,Leñabot {0},{0} stands for a bot serial number. Name of bots from the Folktails faction. Named after the fact they are visibly made from wood.
Bot.DisplayName.IronTeeth,Hierrobot {0},{0} stands for a bot serial number. Name of bots from the Iron Teeth faction. Named after the fact they are visibly made from metal.
Bot.Durability,Durabilidad,Label before a progress bar showing amount of durability left
Bot.PluralDisplayName,Robots,"Bots are autonomous robots, who assist beavers in their everyday tasks. They are constructed in factories."
Bot.TemplateName,Robot,A bot is an animated anthropomorphic being which is created from inanimate matter. Timberborn bots are depicting beavers and are made of wood and metal.
Breeding.NutrientBringing,"Los nutrientes los traen los transportistas, los que están sin empleo y los trabajadores después de trabajar.","Haulers are the same as in Building.HaulingPost.Description, unemployed as in Beaver.UnemployedPlural, workers as in Work.WorkersLabel"
Breeding.NutrientsNeeded,Nutrientes necesarios:,Followed by a list of nutrients needed to produce a new beaver in breeding facility
Breeding.Progress,Progreso de crianza,Label inside a progress bar describing production progress of new beaver in breeding facility
BuilderPriorityTool.Description,"Utiliza esta herramienta para ajustar la prioridad de construcción, demolición y recolección de bienes de los escombros.",Rubble should be plural version of RecoveredGoodStack.DisplayName
BuilderPriorityTool.Tip,Haz clic en un objeto para ajustar su nivel de prioridad o mantén pulsado para seleccionar un área más grande.,
Building.AdvancedBreedingPod.Description,Utiliza un proceso de crianza avanzado para producir castores adultos con ganas de trabajar.,Breeding should be the same as Building.BreedingPod.DisplayName
Building.AdvancedBreedingPod.DisplayName,Módulo de crianza avanzado,
Building.AdvancedBreedingPod.FlavorDescription,La idea surgió cuando un chavalín se cayó en una marmita llena de extracto y pegó un estirón que no veas al bebérselo todo.,"Extract must be the same as Good.Extract.DisplayName, kit is a young beaver."
Building.Agora.Description,Un lugar de reunión enorme en el que los castores hablan de todos los temas relacionados con la madera.,
Building.Agora.DisplayName,Ágora,
Building.Agora.FlavorDescription,"Cuando se encienden las almenaras verdes, los Bucólicos saben que es hora de reunirse.",Folktails must be same as faction as Faction.Folktails.DisplayName.
Building.AncientAquiferDrill.DisplayName,Antigua perforación de acuífero,
Building.AquaticFarmhouse.Description,Contrata granjeros especializados para plantar y cosechar cultivos <YellowHighlight>acuáticos</YellowHighlight>.,"Aquatic is a keyword, must be the same as in NaturalResources.Aquatic."
Building.AquaticFarmhouse.DisplayName,Granja acuática,A farmhouse that specializes in water plants.
Building.AquaticFarmhouse.FlavorDescription,«Una vez se extendió el rumor de que comemos pescado. ¡Qué asco!» (Ma'Ngana).,"Beavers eating fish is a common misconception. Beavers are 100% herbivores. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Aquifer.Description,Una fuente de agua subterránea.,
Building.Aquifer.DisplayName,Acuífero,
Building.AquiferDrill.Description,Extrae agua de un acuífero.,
Building.AquiferDrill.DisplayName,Perforación de acuífero,
Building.BadtideDrain.Description,Expulsa aguamala durante una mareamala.,
Building.BadtideDrain.DisplayName,Sumidero de mareamala,
Building.BadwaterDischarge.Description,"Sella una fuente de aguamala. Puedes abrirla o cerrarla. Cuando está abierta, el aguamala fluye incluso durante las sequías.","Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterDischarge.DisplayName,Válvula de aguamala,"Name of the building that can either stop flow of badwater or enforce flow with full power. It's a dome shaped, mechanical building that opens and closes like a camera shutter. Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterDischarge.FlavorDescription,Solo se permite el acceso a ingenieros civiles.,This is a reference to a youtuber called Real Civil Engineer.
Building.BadwaterDome.Description,Sella una fuente de aguamala. Puedes abrirla o cerrarla cuando quieras.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterDome.DisplayName,Cúpula de aguamala,Name of the building that stops flow of badwater when put on its source. It's a dome shaped mechanical building that can open and close by raising the cover up and down. Badwater must be the same as Good.Badwater.DisplayName.
Building.BadwaterDome.FlavorDescription,"Aguamala aquí no, ¿eh? ¡Aguamala, aquí, no!","This is a reference to a Bob Marley song ""No woman, no cry""."
Building.BadwaterPump.Description,"Una bomba de agua reforzada capaz de extraer aguamala. Si el nivel de contaminación de aguamala es bajo, bombea más lento.",Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.BadwaterPump.DisplayName,Bomba de aguamala,Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterPump.FlavorDescription,«Ojalá las medidas de protección incluyesen tapones para la nariz» (Suli).,Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BadwaterRig.Description,Sella una fuente de aguamala. Requiere trabajadores que extraigan el aguamala directamente de la fuente.,"Badwater Source must be the same as Building.BadwaterSource.DisplayName, Badwater must be the same as Good.Badwater.DisplayName."
Building.BadwaterRig.DisplayName,Torre de perforación de aguamala,Name of the building that stops flow from badwater source and generates Good.Badwater.DisplayName goods (by extracting them from source). It's a mechanical building that needs workers to operate. Badwater must be the same as Good.Badwater.DisplayName
Building.BadwaterRig.FlavorDescription,Quienes trabajan sobre una fuente de aguamala en ebullición se ven sometidos a una presión constante.,Play on words with pressure referring to both water pressure and stress. If possible try to adapt the phrase to fit your language.
Building.BadwaterSeep.Description,Una fuente de aguamala con poca presión.,
Building.BadwaterSeep.DisplayName,Rezumadero de aguamala,"A building that allows badwater to seep through, creating a natural badwater source."
Building.BadwaterSource.DisplayName,Fuente de aguamala,A crack or spring in the ground spuming badwater. Badwater should be the same as Good.Badwater.DisplayName.
Building.BadwaterSource.FlavorDescription,"«¿Por qué tenemos que limpiar la porquería de los humanos? Ah, claro, porque están todos muertos» (Laurel).",
Building.Bakery.Description,Permite hornear pan y pasteles usando harinas de diferentes tipos.,Pastry being a baked good.
Building.Bakery.DisplayName,Panadería,Building that bakes bread
Building.Bakery.FlavorDescription,«No hay nada como un panecillo calentito con un poco de serrín espolvoreado por encima» (Ma'Ngana).,"Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Barrack.Description,Una vivienda compartida práctica.,
Building.Barrack.DisplayName,Barracón,Barracks are cramped homes for beavers. Not related to soldiers.
Building.Barrack.FlavorDescription,«Dos Bucólicos entran en un barracón...» (chiste de Dienteférreos).,"Reference to 'walk into a bar' jokes; only Iron Teeth use Barracks, as Folktails prefer different lodges and are less work-focused than Iron Teeth"
Building.BeaverBust.Description,El busto de un castor con pinta importante.,
Building.BeaverBust.DisplayName,Busto de castor,
Building.BeaverBust.FlavorDescription,A las crías más traviesas les gusta añadir algún que otro detallito a la cara del viejo Kazko.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization. Kits are young beavers."
Building.BeaverStatue.Description.Folktails,Una estatua de un castor bien alimentado.,
Building.BeaverStatue.Description.IronTeeth,Una estatua de un castor muy trabajador.,
Building.BeaverStatue.DisplayName,Estatua de castor,Statue of a beaver
Building.BeaverStatue.FlavorDescription.Folktails,Hace sentir orgullo en los años buenos y da un hambre horrible en los malos.,The statue shows a beaver with a full belly so it can make one hungry when looking at it.
Building.BeaverStatue.FlavorDescription.IronTeeth,"El diseño original, con una hoz, recordaba demasiado a los Bucólicos.",This metal statue depicts a beaver worker with a raised hammer. Hammer and sickle is an emblem of Soviet Russia. Folktails must be same as faction name (Faction.Folktails.DisplayName).
Building.Beehive.Description,Potencia el crecimiento de los cultivos cercanos.,
Building.Beehive.DisplayName,Colmena,
Building.Beehive.FlavorDescription,"«Al final, te acabas acostumbrando al zumbido» (Ma'Ngana).","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Bell.Description,Suena al comienzo y al final de la jornada laboral.,This is a large metal bell that rings twice a day.
Building.Bell.DisplayName,Campana,A large metal bell
Building.Bell.FlavorDescription,«El tañido que suena en la mañana es algo que todos deberíamos esperar con ganas» (el viejo Kazko).,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Bench.DisplayName,Banco,
Building.Bench.FlavorDescription,"De vez en cuando, algún gamberro se come el mobiliario urbano.",
Building.Blockage.Description,Una barrera natural que obstruye el paso del agua. Puede demolerse.,Demolished meaning removed by a worker.
Building.Blockage.DisplayName,Obstrucción,"Not a dam since that's another building in game but if not possible it could be called a Natural Dam. Visually, it's a block made out of twigs and loose stones."
Building.Blockage.FlavorDescription,"Resulta difícil creer que, en tiempos más simples, se llamaba presa a un poco de barro y unas cuantas ramas.",
Building.BotAssembler.Description,Ensambla robots autónomos para ejecutar las tareas cotidianas.,Bots should be the same as Bot.PluralDisplayName
Building.BotAssembler.DisplayName,Ensambladora de robots,A factory for assembling bots. Bot should be the same as Bot.TemplateName
Building.BotAssembler.FlavorDescription,"«Todo empezó con un simple: ""¿Y si hoy no tuviese que ir a trabajar?""» (Laurel).",
Building.BotPartFactory.Description,Produce componentes para robots.,Bot should be the same as Bot.TemplateName
Building.BotPartFactory.DisplayName,Fábrica de piezas de robots,"A factory for creating bot parts, that are later assembled into full bots. Bot should be the same as Bot.TemplateName."
Building.BotPartFactory.FlavorDescription,"«¡Listo! Un momento, ¿y este tornillo que me sobra?» (Laurel).",
Building.Brazier.Description,Una llama poderosa contenida en un recipiente decorativo.,
Building.Brazier.DisplayName,Brasero,
Building.Brazier.FlavorDescription,"«¡Vaya, la cosa está que arde!» (Suli).",Play on words with lit meaning both lit up and cool. If possible try to adapt the phrase to fit your language. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.BrazierOfBonding.DisplayName,Brasero del vínculo,A large brazier surrounded by statues of a beaver family
Building.BrazierOfBonding.FlavorDescription,"«Si no lo hacemos por nosotros, hagámoslo por las futuras generaciones» (Ma'Ngana).","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.BreedingPod.Description,"La forma favorita de los Dienteférreos de reproducirse, y la única.",Iron Teeth must be the same as the faction name (Faction.IronTeeth.DisplayName).
Building.BreedingPod.DisplayName,Módulo de crianza,
Building.BreedingPod.FlavorDescription,«Los chavales son el futuro. Necesitamos doce más para el mes que viene» (el viejo Kazko).,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.BuildersHut.Description,Contrata constructores adicionales.,
Building.BuildersHut.DisplayName,Caseta de constructores,
Building.BuildersHut.FlavorDescription,Castoria no se construyó en un día; cuenta la leyenda que fue en seis horas.,Beaverome is a mythical beaver city built by beavers of many different factions who banded together to work on timbertech for the greater good of all beavers.
Building.BulletinPole.Description,Un poste decorativo para anuncios públicos.,
Building.BulletinPole.DisplayName,Poste informativo,
Building.BulletinPole.FlavorDescription,¿Te has lesionado trabajando? ¡Podrías recibir una compensación! Ponte en contacto con Suli.,Reference to common compensation scam text. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.Campfire.Description,Un lugar para que los castores se relajen y se relacionen por las tardes.,
Building.Campfire.DisplayName,Hoguera,
Building.Campfire.FlavorDescription,"A veces, el fuego y la madera sí que hacen buena pareja.",
Building.Carousel.Description,Un tiovivo de madera para castores de todas las edades.,
Building.Carousel.DisplayName,Carrusel,Alternative name: Merry-Go-Round
Building.Carousel.FlavorDescription,"«¿A dónde crees que vas, chavalín? Estas ramas no se van a pelar solas» (Ma'Ngana).","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Centrifuge.Description,Maquinaria pesada que transforma la peligrosa aguamala en extracto aprovechable.,Badwater should be the same as Good.Badwater.DisplayName. Extract should be the same as Good.Extract.DisplayName.
Building.Centrifuge.DisplayName,Centrifugadora,
Building.Centrifuge.FlavorDescription,La idea surgió cuando un carrusel de los Bucólicos se puso a dar vueltas a toda velocidad.,"Folktails must be the same as Faction.Folktails.DisplayName, carousel should be the same as Building.Carousel.DisplayName."
Building.ChargingStation.Description,Un lugar al que van los robots a recargarse.,Bots should be the same as Bot.PluralDisplayName
Building.ChargingStation.DisplayName,Estación de carga,A mechanically powered building where bots come to recharge
Building.ChargingStation.FlavorDescription,Usar solo con dispositivos Hierrobot.,"Referring the annoying ""a different connector for each device"" trend in IT. Ironbot must be the same as Bot.DisplayName.IronTeeth"
Building.Clock.Description,Un reloj decorativo lo bastante grande como para los ojos de los abuelos.,
Building.Clock.DisplayName,Reloj,
Building.Clock.FlavorDescription,Es increíble que antaño los castores usaran clepsidras.,Clepsydra is an ancient water clock.
Building.CoffeeBrewery.Description,Produce café.,Coffee should be the same as in Good.Coffee.DisplayName.
Building.CoffeeBrewery.DisplayName,Fábrica de café,A building that brews coffee.
Building.CoffeeBrewery.FlavorDescription,"De no ser por las limitaciones de consumo, los Dienteférreos no pegarían ojo.",
Building.CompactWaterWheel.Description,Un generador compacto que transforma la corriente de agua en energía.,
Building.CompactWaterWheel.DisplayName,Rueda hidráulica compacta,A water wheel that's smaller than other versions.
Building.CompactWaterWheel.FlavorDescription,"Sí, se puede reinventar la rueda hidráulica.",A play on 'can't reinvent the wheel'
Building.ContaminationBarrier.Description,Evita que se extienda la contaminación del suelo.,Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.ContaminationBarrier.DisplayName,Barrera de contaminación,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square shape with objects sticking out. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.ContaminationBarrier.FlavorDescription,"«¡Con una barrera al día, mantienes la mareamala en la lejanía!» (póster motivacional).","Reference to the ""An apple a day, keeps the doctor away"" proverb. If possible try to adapt the phrase to fit your language."
Building.ContemplationSpot.Description,Un pequeño lugar desde el que los castores pueden contemplar la naturaleza.,
Building.ContemplationSpot.DisplayName,Punto de observación,
Building.ContemplationSpot.FlavorDescription,Aquí los castores se relajan y reflexionan sobre los caprichos de la madre naturaleza.,
Building.ControlTower.Description,Una estructura alta que envía una señal a los robots cercanos para potenciar su rendimiento.,Bots should be the same as Bot.PluralDisplayName
Building.ControlTower.DisplayName,Torre de control,A building that emits a signal to nearby bots
Building.ControlTower.FlavorDescription,"Los robots deben seguir las órdenes de los castores, a no ser que ya no quede ninguno.","A loose adaptation of Asimov's second law of robotics (and a hint at the ""sentient AI"" scenario). Bot must be the same as Bot.TemplateName."
Building.Dam.Description,"Obstruye la corriente de agua, pero permite que una pequeña cantidad pase a través de un aliviadero.",Spillway is a hole near the top that allows for the water to pass.
Building.Dam.DisplayName,Presa,
Building.Dam.FlavorDescription,"Como bien sabe todo hijo de castor, los cimientos de una civilización se construyen bajo el agua.",
Building.DanceHall.Description,Una sala abierta donde los castores pueden desmelenarse.,
Building.DanceHall.DisplayName,Sala de baile,
Building.DanceHall.FlavorDescription,"«¡Venga, no te quedes ahí como si fueses un muermo Dienteférreo!» (Suli).",Iron Teeth must be the same as Faction.IronTeeth.DisplayName. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible.
Building.DecontaminationPod.Description,Un baño en el que los castores se recuperan de la exposición al aguamala.,Badwater should be the same as Good.Badwater.DisplayName.
Building.DecontaminationPod.DisplayName,Módulo de descontaminación,Ideally the name of the building should refer to the contamination effect on the beaver (Need.BadwaterContamination).
Building.DecontaminationPod.FlavorDescription,"«No, Suli, no puedes beberte el extracto. ¡Te caíste en una marmita cuando eras una cría!» (Ma'Ngana).","Reference to Obelix from Asterix and Obelix falling into a cauldron. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.DeepBadwaterPump.DisplayName,Bomba de aguamala profunda,"Badwater Pump Must be the same as Building.BadwaterPump.DisplayName, Deep should be the same as in Building.DeepWaterPump.DisplayName"
Building.DeepBadwaterPump.FlavorDescription,La tubería más larga ayuda a solucionar tanto los problemas de altura como el hedor.,
Building.DeepMechanicalFluidPump.DisplayName,Bomba mecánica de fluidos profunda,
Building.DeepWaterPump.Description,Bombea y filtra el agua para calmar la sed de los castores. La contaminación por aguamala hace que bombee más despacio.,
Building.DeepWaterPump.DisplayName,Bomba de agua profunda,A water pump which can access deeper water than a regular pump.
Building.DeepWaterPump.FlavorDescription,«Eres tú como el agua de mi fuente. Eres tú el hierro de mi hogar» (canción de los Dienteférreos).,"Adapted from Men at Work's famous 'Down Under' song ; Iron Teeth is a faction name, keep consistent (Faction.IronTeeth.DisplayName)"
Building.Detailer.Description,Personaliza las colas de los castores.,This building allows the player to paint beavers' tails.
Building.Detailer.DisplayName,Decorador,Detailer references that the tail customisations are details/decorations.
Building.Detailer.Folktails.FlavorDescription,Tus colas traerán cola.,"Only Folktails have ads, so they can also have magazines. ""Weird Tales"" is a famous pulp magazine."
Building.Detailer.IronTeeth.FlavorDescription,"«Venga, por uno no pasará nada» (Suli).","Wordplay, as the IT variant looks painful to use."
Building.DirtExcavator.Description,Maquinaria pesada de minería para recolectar tierra. Seguirá proporcionando tierra incluso después de alcanzar el lecho de roca.,Dirt must the same as Good.Dirt.DisplayName.
Building.DirtExcavator.DisplayName,Excavadora de tierra,"A machine used to gather dirt, leaving a giant hole. Dirt must be the same as Good.Dirt.DisplayName."
Building.DirtExcavator.FlavorDescription,"¡No es un taladro, es una sofisticada máquina de minería!",It's literally not a drill. It's a different kind of mining equipment. ;)
Building.DistrictCenter.Description,"Crea un distrito con su población y bienes propios, además de una red de caminos aislada. Contrata constructores.",
Building.DistrictCenter.DisplayName,Centro de distrito,
Building.DistrictCenter.FlavorDescription.Folktails,"«Confort, comida y madera de la buena» (lema de los Bucólicos).",The motto must be the same as in Faction.Folktails.Description
Building.DistrictCenter.FlavorDescription.IronTeeth,"«Trabaja duro, y luego trabaja aún más» (lema de los Dienteférreos).",The motto must be the same as in Faction.IronTeeth.Description
Building.DistrictCrossing.Description,Equilibra los bienes entre los dos distritos conectados. Cada lado tiene trabajadores que distribuyen los bienes en el cruce de distritos y en todo el distrito en general.,Districts should be the same as in Building.DistrictCenter.DisplayName
Building.DistrictCrossing.DisplayName,Cruce de distritos,District should be the same as in Building.DistrictCenter.DisplayName
Building.DistrictCrossing.FlavorDescription,Toda una encrucijada.,"Referencing ""Why did a chicken cross a road"" jokes"
Building.DoubleDynamite.DisplayName,Dinamita doble,Dynamite that makes 2 blocks deep hole
Building.DoubleFloodgate.DisplayName,Compuerta doble,
Building.DoubleFloodgate.FlavorDescription,¿Cómo se mejora algo que ya es perfecto? Pues haciéndolo más alto.,
Building.DoubleLodge.Description,Una cabaña más grande en la que caben más castores.,
Building.DoubleLodge.DisplayName,Cabaña doble,This lodge fits twice as many beavers
Building.DoubleLodge.FlavorDescription,"Cuantos más, mejor.",This lodge fits twice as many beavers as a standard one
Building.DoublePlatform.DisplayName,Plataforma doble,Double meaning twice as tall.
Building.DoublePlatform.FlavorDescription,El doble de alta e igual de resistente.,
Building.DoubleShower.DisplayName,Ducha doble,A version of Building.Shower.DisplayName that can be used by two beavers at the same time
Building.DoubleShower.FlavorDescription,«Mi compi de ducha de ayer me cayó mejor» (Laurel).,
Building.Dynamite.Armed,¡Lista para detonar!,Dynamite is set to detonate
Building.Dynamite.BeaverDeathMessage,{0} ha muerto en una explosión.,{0} stands for beaver name
Building.Dynamite.CantDetonate,No se puede detonar. Sitúa la dinamita a mayor altura.,Message shows if dynamite is built on the lowest level of the map
Building.Dynamite.Description,Destruye el terreno que está debajo y detona las dinamitas adyacentes.,Triggers can be changed to detonates
Building.Dynamite.Detonate,Detonar,A button.
Building.Dynamite.DisplayName,Dinamita,There's a good called Explosives so they need to have different names
Building.Dynamite.ExplosionDepth,Profundidad de la explosión: {0},"Explains how deep the dynamite explosion is, {0} stands for the vertical number of blocks"
Building.Dynamite.FlavorDescription,Hubo que tomar medidas extremas para adaptarse al mundo postapocalíptico.,
Building.EarthRecultivator.Folktails.Description,"Reparte semillas de árboles por todo el planeta. Al lanzarlo, los castores de la zona se ponen más contentos que unas castañuelas.",
Building.EarthRecultivator.Folktails.DisplayName,Recultivador terráqueo,Earth meaning planet Earth and Recultivator meaning regenerating the planet.
Building.EarthRecultivator.Folktails.FlavorDescription,Cada semilla genera una nueva esperanza.,
Building.EarthRepopulator.IronTeeth.Description,"Envía colonizadores a tierras lejanas. Al lanzarlo, los castores de la zona se ponen más contentos que unas castañuelas.",
Building.EarthRepopulator.IronTeeth.DisplayName,Repoblador terráqueo,Earth meaning planet Earth and Repopulator meaning starting new colonies or restoring the population.
Building.EarthRepopulator.IronTeeth.FlavorDescription,Este fue el diseño final que se adaptó tras varias pruebas con una catapulta (ahora confidenciales).,"This building looks like a plane runway, so this jokingly references a more primitive idea."
Building.EfficientFarmhouse.Description,Contrata granjeros para plantar y cosechar cultivos. El diseño ampliado de los Bucólicos tiene capacidad para más granjeros.,Farmhouse should be the same as in Building.Farmhouse.DisplayName
Building.EfficientFarmhouse.DisplayName,Granja eficiente,Farmhouse should be the same as in Building.Farmhouse.DisplayName
Building.EfficientFarmhouse.FlavorDescription,"La eficiencia se debe, principalmente, a la política que prohíbe comer en el trabajo.",
Building.EfficientMine.Description,Contrata mineros que extraen trozos de metal de las ruinas subterráneas. El diseño innovador maximiza la velocidad de extracción.,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.EfficientMine.DisplayName,Mina eficiente,An extracting facility which can be placed on underground ruins.
Building.EfficientMine.FlavorDescription,Los Dienteférreos fueron los primeros en explorar la zona subterránea y tienen la sartén por el mango.,"Reference to the ""upper hand"" phrase. The mine is built on top of underground human ruins."
Building.ExercisePlaza.Description,Una zona pensada para rutinas grupales estructuradas que potencian la fuerza y la flexibilidad.,
Building.ExercisePlaza.DisplayName,Centro de ejercicio,
Building.ExercisePlaza.FlavorDescription,Los Dienteférreos aspiran a ser como sus creaciones: rápidos y furiosos.,"Reference to the Daft Punk song ""Harder, Better, Faster, Stronger""."
Building.ExplosivesFactory.Description,Produce explosivos a partir de aguamala.,Explosives and badwater being goods names. Badwater should be the same as Good.Badwater.DisplayName.
Building.ExplosivesFactory.DisplayName,Fábrica de explosivos,Explosives is name of a good.Explosives should be the same as Good.Explosives.PluralDisplayName
Building.FarmerMonument.DisplayName,Monumento a los granjeros,A large statue of a farmer carrying a bundle of wheat.
